Time,PosX,PosY,PosZ,QuatW,QuatX,QuatY,QuatZ,VelX,VelY,VelZ,
1609652234458214400,9.41695,7.85933,0.34644,0.05513,0.00066,0.00094,0.99848,-0.40251,0.04123,0.00280,
1609652234524856320,9.39076,7.86269,0.34580,0.05527,0.00068,0.00117,0.99847,-0.40338,0.03920,-0.00019,
1609652234591533824,9.36416,7.86555,0.34586,0.05528,0.00088,0.00121,0.99847,-0.40226,0.04749,0.00355,
1609652234658327808,9.33779,7.86849,0.34650,0.05516,0.00112,0.00131,0.99848,-0.40000,0.05840,-0.00167,
1609652234724983040,9.31087,7.87078,0.34573,0.05559,0.00131,0.00141,0.99845,-0.39757,0.04987,-0.01732,
1609652234791784192,9.28434,7.87600,0.34551,0.05561,0.00146,0.00167,0.99845,-0.40726,0.05489,-0.01295,
1609652234858364928,9.25792,7.87885,0.34585,0.05557,0.00174,0.00181,0.99845,-0.39898,0.05425,-0.00817,
1609652234925156608,9.23095,7.88222,0.34608,0.05502,0.00176,0.00181,0.99848,-0.41729,0.04154,-0.02037,
1609652234991617536,9.20293,7.88443,0.34629,0.05239,0.00194,0.00178,0.99862,-0.43233,0.04794,-0.00323,
1609652235058435328,9.17348,7.88641,0.34686,0.04738,0.00209,0.00170,0.99887,-0.46371,0.02978,-0.00175,
1609652235125240320,9.14275,7.88734,0.34671,0.04081,0.00206,0.00176,0.99916,-0.45752,0.01524,0.01430,
1609652235192039936,9.11181,7.88751,0.34614,0.03367,0.00246,0.00195,0.99943,-0.46758,-0.00878,0.00156,
1609652235258574848,9.08042,7.88589,0.34723,0.02561,0.00261,0.00185,0.99967,-0.46317,-0.01902,-0.01372,
1609652235325056000,9.04929,7.88351,0.34584,0.01766,0.00263,0.00217,0.99984,-0.45097,-0.05019,-0.01798,
1609652235391795200,9.01819,7.88129,0.34660,0.00979,0.00281,0.00225,0.99995,-0.46380,-0.03790,0.00783,
1609652235458459648,8.98674,7.87902,0.34582,0.00361,0.00293,0.00239,0.99999,-0.46095,-0.04087,-0.00739,
1609652235525303808,8.95716,7.87668,0.34594,-0.00088,0.00280,0.00223,0.99999,-0.41648,-0.03891,-0.01678,
1609652235591905792,8.92919,7.87398,0.34552,-0.00348,0.00292,0.00236,0.99999,-0.38396,-0.00285,-0.00408,
1609652235658518784,8.90103,7.87430,0.34496,-0.00366,0.00287,0.00236,0.99999,-0.38444,0.00891,-0.00056,
1609652235725323008,8.87478,7.87441,0.34530,-0.00338,0.00300,0.00240,0.99999,-0.38365,0.01905,0.00781,
1609652235792064512,8.84803,7.87480,0.34521,-0.00336,0.00289,0.00235,0.99999,-0.39844,0.01511,0.00418,
1609652235858555648,8.82134,7.87504,0.34505,-0.00341,0.00275,0.00237,0.99999,-0.38918,0.00323,0.00063,
1609652235925399040,8.79467,7.87514,0.34546,-0.00327,0.00290,0.00241,0.99999,-0.40395,0.00683,0.01603,
1609652235992217088,8.76774,7.87442,0.34529,-0.00350,0.00273,0.00228,0.99999,-0.40973,-0.00397,0.00274,
1609652236058486784,8.74016,7.87451,0.34441,-0.00335,0.00290,0.00242,0.99999,-0.40289,0.01061,-0.00384,
1609652236125533440,8.71394,7.87424,0.34501,-0.00330,0.00311,0.00220,0.99999,-0.41773,-0.00242,0.00316,
1609652236192082432,8.68716,7.87414,0.34479,-0.00352,0.00293,0.00227,0.99999,-0.39884,-0.00795,0.00284,
1609652236258623232,8.66045,7.87416,0.34519,-0.00345,0.00308,0.00243,0.99999,-0.40256,-0.01218,0.00752,
1609652236325423360,8.63382,7.87402,0.34521,-0.00355,0.00318,0.00244,0.99999,-0.40909,-0.00873,0.01582,
1609652236391952384,8.60725,7.87305,0.34424,-0.00371,0.00310,0.00245,0.99999,-0.40302,-0.01144,-0.00712,
1609652236458871552,8.58037,7.87251,0.34419,-0.00369,0.00310,0.00244,0.99999,-0.41205,-0.00255,0.00098,
1609652236525383168,8.55384,7.87255,0.34384,-0.00366,0.00314,0.00257,0.99999,-0.40792,-0.00642,-0.01331,
1609652236592105728,8.52715,7.87241,0.34356,-0.00380,0.00311,0.00271,0.99998,-0.41426,-0.00674,-0.01715,
1609652236658950144,8.50044,7.87299,0.34361,-0.00362,0.00312,0.00273,0.99998,-0.40483,0.00832,-0.00132,
1609652236725516032,8.47234,7.87294,0.34233,-0.00382,0.00292,0.00289,0.99998,-0.40597,-0.01187,-0.00568,
1609652236792056832,8.44585,7.87214,0.34298,-0.00392,0.00266,0.00281,0.99998,-0.35516,-0.00117,-0.00294,
1609652236858779136,8.41938,7.87237,0.34346,-0.00379,0.00257,0.00292,0.99999,-0.39009,-0.00762,-0.00852,
1609652236925428480,8.39207,7.87273,0.34345,-0.00449,0.00239,0.00300,0.99998,-0.37733,-0.00289,0.00082,
1609652236992202240,8.36430,7.87221,0.34328,-0.00692,0.00232,0.00300,0.99997,-0.41198,-0.02440,-0.00088,
1609652237058962688,8.33400,7.87007,0.34286,-0.01113,0.00198,0.00316,0.99993,-0.42447,-0.03658,0.00611,
1609652237125655552,8.30409,7.86647,0.34244,-0.01679,0.00177,0.00312,0.99985,-0.44829,-0.08090,-0.01617,
1609652237192148480,8.27375,7.86205,0.34306,-0.02386,0.00174,0.00310,0.99971,-0.43169,-0.07302,-0.01658,
1609652237258912512,8.24096,7.85656,0.34242,-0.03284,0.00136,0.00333,0.99945,-0.50269,-0.10632,-0.02451,
1609652237325527040,8.20849,7.84884,0.34212,-0.04430,0.00150,0.00319,0.99901,-0.50626,-0.12591,-0.01228,
1609652237392215808,8.17306,7.83916,0.34229,-0.05792,0.00142,0.00316,0.99832,-0.52053,-0.16056,-0.00606,
1609652237458950912,8.13804,7.82834,0.34248,-0.07255,0.00131,0.00312,0.99736,-0.50816,-0.17393,0.00709,
1609652237526001920,8.10334,7.81697,0.34197,-0.08700,0.00109,0.00338,0.99620,-0.51661,-0.20001,-0.00547,
1609652237592313344,8.07055,7.80423,0.34199,-0.10123,0.00107,0.00345,0.99486,-0.51501,-0.19402,-0.00002,
1609652237658969856,8.03718,7.79079,0.34184,-0.11532,0.00086,0.00340,0.99332,-0.48510,-0.20976,0.00870,
1609652237725657088,8.00474,7.77555,0.34158,-0.12961,0.00070,0.00342,0.99156,-0.48307,-0.22993,-0.00992,
1609652237792344576,7.97234,7.75950,0.34195,-0.14384,0.00068,0.00345,0.98959,-0.48593,-0.24104,0.00834,
1609652237859183104,7.94104,7.74161,0.34311,-0.15788,0.00067,0.00338,0.98745,-0.44048,-0.24676,0.00426,
1609652237925776128,7.91087,7.72321,0.34383,-0.17188,0.00066,0.00330,0.98511,-0.46923,-0.26982,0.00959,
1609652237992393984,7.87971,7.70448,0.34401,-0.18527,0.00062,0.00331,0.98268,-0.47617,-0.28984,0.01777,
1609652238059044608,7.85009,7.68546,0.34482,-0.19718,0.00074,0.00309,0.98036,-0.44439,-0.27184,0.00548,
1609652238125712128,7.82160,7.66621,0.34518,-0.20830,0.00082,0.00286,0.97806,-0.42520,-0.28692,-0.00618,
1609652238192618496,7.79461,7.64701,0.34546,-0.21897,0.00077,0.00277,0.97573,-0.38411,-0.29136,-0.01029,
1609652238259533312,7.76730,7.62753,0.34555,-0.22913,0.00074,0.00286,0.97339,-0.40299,-0.30288,-0.01060,
1609652238326006016,7.74037,7.60854,0.34608,-0.23834,0.00094,0.00283,0.97118,-0.40360,-0.29765,-0.00125,
1609652238392940544,7.71482,7.58912,0.34627,-0.24612,0.00109,0.00259,0.96924,-0.39508,-0.31285,-0.00885,
1609652238459070720,7.69111,7.57083,0.34712,-0.25167,0.00142,0.00231,0.96781,-0.35364,-0.24156,0.01963,
1609652238525887744,7.66687,7.55407,0.34753,-0.25521,0.00141,0.00198,0.96688,-0.33146,-0.19498,0.01640,
1609652238592576768,7.64312,7.54069,0.34760,-0.25651,0.00130,0.00199,0.96654,-0.33136,-0.16377,0.01398,
1609652238659141632,7.61965,7.52829,0.34823,-0.25630,0.00143,0.00181,0.96660,-0.33707,-0.16897,0.00912,
1609652238725980416,7.59635,7.51446,0.34852,-0.25638,0.00146,0.00156,0.96657,-0.34301,-0.18176,0.00973,
1609652238792598528,7.57333,7.50106,0.34849,-0.25637,0.00143,0.00166,0.96658,-0.36073,-0.20495,-0.00520,
1609652238859321856,7.55010,7.48780,0.34874,-0.25638,0.00162,0.00171,0.96657,-0.35378,-0.19862,0.00361,
1609652238926008320,7.52692,7.47481,0.34879,-0.25631,0.00163,0.00168,0.96659,-0.35247,-0.20218,0.00571,
1609652238992803072,7.50379,7.46141,0.34922,-0.25636,0.00176,0.00171,0.96658,-0.36465,-0.21411,-0.00030,
1609652239059420928,7.48069,7.44798,0.34975,-0.25631,0.00186,0.00173,0.96659,-0.36319,-0.21606,-0.00045,
1609652239126140416,7.45791,7.43441,0.35033,-0.25677,0.00223,0.00166,0.96647,-0.36083,-0.20422,0.00446,
1609652239192754688,7.43466,7.42127,0.35101,-0.25680,0.00236,0.00178,0.96646,-0.35109,-0.19593,0.00671,
1609652239259524352,7.41128,7.40801,0.35108,-0.25724,0.00238,0.00182,0.96634,-0.35971,-0.20917,0.00719,
1609652239326061056,7.38708,7.39304,0.35074,-0.25968,0.00222,0.00162,0.96569,-0.35986,-0.22263,0.00811,
1609652239392679680,7.36305,7.37704,0.35098,-0.26345,0.00238,0.00155,0.96467,-0.36277,-0.23001,0.00880,
1609652239459381504,7.33908,7.36117,0.35157,-0.26707,0.00240,0.00148,0.96367,-0.35457,-0.23406,0.00360,
1609652239525972736,7.31457,7.34480,0.35203,-0.27040,0.00254,0.00149,0.96274,-0.34418,-0.23708,0.00425,
1609652239592753920,7.29180,7.33010,0.35234,-0.27121,0.00245,0.00148,0.96252,-0.32454,-0.20437,0.00763,
1609652239659398912,7.26912,7.31602,0.35245,-0.27121,0.00235,0.00134,0.96252,-0.32340,-0.19552,0.00948,
1609652239726237696,7.24589,7.30274,0.35276,-0.27092,0.00242,0.00128,0.96260,-0.34672,-0.20089,-0.00658,
1609652239793087232,7.22297,7.28907,0.35301,-0.27086,0.00253,0.00138,0.96261,-0.35847,-0.20634,-0.01485,
1609652239859655424,7.20027,7.27511,0.35347,-0.27088,0.00253,0.00140,0.96261,-0.34949,-0.19822,-0.00649,
1609652239926552832,7.17486,7.26191,0.35359,-0.27103,0.00254,0.00133,0.96257,-0.34759,-0.21232,0.00390,
1609652239992879616,7.15213,7.24754,0.35356,-0.27174,0.00252,0.00127,0.96237,-0.33567,-0.19941,0.00939,
1609652240059598592,7.12839,7.23269,0.35380,-0.27410,0.00253,0.00144,0.96170,-0.36052,-0.24819,0.00605,
1609652240126456320,7.10464,7.21538,0.35376,-0.27820,0.00243,0.00144,0.96052,-0.35763,-0.25973,-0.00492,
1609652240192991744,7.08149,7.19670,0.35377,-0.28301,0.00240,0.00118,0.95911,-0.31306,-0.23129,0.00049,
1609652240259655936,7.05868,7.18099,0.35412,-0.28573,0.00227,0.00110,0.95831,-0.32130,-0.21736,-0.00651,
1609652240326359040,7.03561,7.16601,0.35386,-0.28643,0.00193,0.00107,0.95810,-0.32658,-0.19853,-0.00078,
1609652240392972032,7.01287,7.15147,0.35392,-0.28697,0.00202,0.00118,0.95794,-0.35388,-0.23305,0.00128,
1609652240459659776,6.99038,7.13640,0.35411,-0.28774,0.00215,0.00123,0.95770,-0.34293,-0.23068,0.00356,
1609652240526428928,6.96816,7.12160,0.35400,-0.28890,0.00207,0.00122,0.95736,-0.33872,-0.22311,0.00566,
1609652240593050112,6.94559,7.10688,0.35396,-0.28944,0.00209,0.00121,0.95719,-0.33005,-0.23211,0.00037,
1609652240660011008,6.92316,7.09149,0.35385,-0.29020,0.00201,0.00131,0.95696,-0.32953,-0.23080,0.00136,
1609652240726598144,6.90065,7.07648,0.35364,-0.29056,0.00183,0.00133,0.95685,-0.32637,-0.22447,0.00221,
1609652240793096192,6.87858,7.06112,0.35365,-0.29129,0.00180,0.00140,0.95663,-0.32076,-0.22865,0.00381,
1609652240859729152,6.85661,7.04523,0.35398,-0.29209,0.00152,0.00131,0.95639,-0.31435,-0.22426,-0.00422,
1609652240926398464,6.83294,7.02942,0.35388,-0.29302,0.00127,0.00155,0.95610,-0.32204,-0.23287,0.00453,
1609652240993217024,6.81094,7.01380,0.35379,-0.29368,0.00128,0.00144,0.95590,-0.32974,-0.22100,0.01416,
1609652241059805184,6.78855,6.99829,0.35391,-0.29445,0.00114,0.00144,0.95566,-0.32070,-0.21914,0.00157,
1609652241126562560,6.76604,6.98274,0.35425,-0.29524,0.00090,0.00137,0.95542,-0.29980,-0.20147,0.00685,
1609652241193191936,6.74385,6.96727,0.35476,-0.29619,0.00083,0.00132,0.95513,-0.31619,-0.23292,-0.00323,
1609652241259941120,6.72106,6.95034,0.35470,-0.29886,0.00074,0.00131,0.95430,-0.33362,-0.26586,-0.00301,
1609652241326592000,6.69642,6.93144,0.35567,-0.30270,0.00082,0.00133,0.95309,-0.34350,-0.28934,-0.00078,
1609652241393285632,6.67270,6.91235,0.35527,-0.30851,0.00078,0.00144,0.95122,-0.35658,-0.31135,-0.00935,
1609652241460041216,6.64992,6.89167,0.35529,-0.31497,0.00082,0.00135,0.94910,-0.33298,-0.31104,-0.00026,
1609652241526853888,6.62707,6.87009,0.35620,-0.32106,0.00084,0.00107,0.94706,-0.33955,-0.32160,0.00214,
1609652241593451776,6.60494,6.84938,0.35537,-0.32726,0.00074,0.00110,0.94494,-0.32442,-0.33034,-0.00719,
1609652241660064768,6.58323,6.82761,0.35687,-0.33191,0.00098,0.00064,0.94331,-0.31516,-0.29585,0.00871,
1609652241726636032,6.56182,6.80906,0.35639,-0.33469,0.00097,0.00053,0.94233,-0.29673,-0.27643,-0.00320,
1609652241793437440,6.53915,6.78962,0.35741,-0.33590,0.00096,0.00017,0.94190,-0.29891,-0.23565,0.00039,
1609652241859993344,6.51805,6.77373,0.35706,-0.33570,0.00076,0.00040,0.94197,-0.30593,-0.23436,-0.00047,
1609652241926814976,6.49683,6.75725,0.35709,-0.33552,0.00062,0.00042,0.94203,-0.31216,-0.24654,-0.00092,
1609652241993388544,6.47617,6.74078,0.35747,-0.33514,0.00072,0.00038,0.94217,-0.29720,-0.23471,-0.00190,
1609652242060312576,6.45547,6.72569,0.35741,-0.33313,0.00064,0.00044,0.94288,-0.30037,-0.23281,0.00332,
1609652242126797568,6.43478,6.71101,0.35752,-0.33106,0.00059,0.00061,0.94361,-0.30097,-0.22577,0.00498,
1609652242193587456,6.41450,6.69563,0.35727,-0.32904,0.00054,0.00054,0.94431,-0.29360,-0.22024,-0.00021,
1609652242260141568,6.39303,6.68037,0.35754,-0.32682,0.00037,0.00034,0.94509,-0.30242,-0.21163,-0.00026,
1609652242326729472,6.37287,6.66534,0.35722,-0.32482,0.00042,0.00057,0.94578,-0.31532,-0.23377,0.00012,
1609652242393339648,6.35210,6.65035,0.35766,-0.32317,0.00034,0.00063,0.94634,-0.32162,-0.22824,0.00772,
1609652242460245504,6.33104,6.63485,0.35796,-0.32188,0.00035,0.00064,0.94678,-0.30460,-0.22818,0.00807,
1609652242526942208,6.31052,6.61868,0.35901,-0.32077,0.00025,0.00039,0.94716,-0.29637,-0.21565,-0.00650,
1609652242593461760,6.28969,6.60375,0.35927,-0.31939,0.00016,0.00055,0.94762,-0.30930,-0.22217,-0.00433,
1609652242660309504,6.26814,6.58881,0.35958,-0.31832,0.00021,0.00078,0.94798,-0.28911,-0.21059,0.00050,
1609652242727066112,6.24703,6.57330,0.35968,-0.31750,-0.00001,0.00073,0.94826,-0.29722,-0.21640,-0.00046,
1609652242793550080,6.22675,6.55817,0.35965,-0.31608,-0.00010,0.00067,0.94873,-0.29012,-0.19675,0.00516,
1609652242860220160,6.20623,6.54488,0.35967,-0.31238,-0.00014,0.00064,0.94996,-0.28932,-0.18266,-0.00489,
1609652242927070976,6.18399,6.53077,0.36008,-0.30859,-0.00025,0.00068,0.95120,-0.29907,-0.17934,-0.00360,
1609652242993834240,6.16323,6.51835,0.35975,-0.30479,-0.00038,0.00079,0.95242,-0.31215,-0.17717,0.00883,
1609652243060324864,6.14272,6.50600,0.35995,-0.30048,-0.00036,0.00069,0.95379,-0.30624,-0.16200,0.01175,
1609652243126985728,6.12127,6.49342,0.36042,-0.29563,-0.00036,0.00065,0.95530,-0.30047,-0.15278,-0.00375,
1609652243193733120,6.10078,6.48242,0.35995,-0.29000,-0.00040,0.00066,0.95703,-0.29843,-0.15884,-0.00002,
1609652243260647680,6.07909,6.47052,0.36074,-0.28452,-0.00050,0.00078,0.95867,-0.30179,-0.15904,0.00181,
1609652243327034368,6.05842,6.45994,0.36066,-0.27886,-0.00038,0.00069,0.96033,-0.30860,-0.14663,-0.00909,
1609652243393665024,6.03759,6.44866,0.36075,-0.27254,-0.00046,0.00069,0.96215,-0.31296,-0.12435,-0.00907,
1609652243460319232,6.01652,6.44043,0.36064,-0.26519,-0.00056,0.00074,0.96420,-0.30340,-0.11373,-0.00996,
1609652243527035392,5.99392,6.43018,0.36031,-0.25782,-0.00061,0.00078,0.96619,-0.31693,-0.13571,0.00135,
1609652243593887488,5.97286,6.42149,0.36037,-0.25075,-0.00064,0.00069,0.96805,-0.31177,-0.12126,0.01264,
1609652243660417024,5.95049,6.41312,0.36073,-0.24312,-0.00072,0.00080,0.97000,-0.30785,-0.09653,0.01345,
1609652243727168000,5.92905,6.40565,0.36041,-0.23576,-0.00093,0.00085,0.97181,-0.31812,-0.11293,0.01726,
1609652243794032640,5.90802,6.39816,0.36140,-0.22855,-0.00090,0.00083,0.97353,-0.30850,-0.10006,0.01161,
1609652243860388864,5.88667,6.39116,0.36197,-0.22128,-0.00068,0.00077,0.97521,-0.33201,-0.09428,0.01842,
1609652243927100416,5.86447,6.38494,0.36128,-0.21389,-0.00078,0.00077,0.97686,-0.32528,-0.08760,0.01422,
1609652243993866240,5.84248,6.37917,0.36205,-0.20653,-0.00073,0.00065,0.97844,-0.31273,-0.06981,0.00929,
1609652244060506368,5.82011,6.37323,0.36164,-0.19944,-0.00082,0.00051,0.97991,-0.33156,-0.07206,0.00575,
1609652244127295488,5.79801,6.36665,0.36187,-0.19277,-0.00077,0.00052,0.98124,-0.32854,-0.07743,-0.00122,
1609652244193812480,5.77453,6.36080,0.36148,-0.18699,-0.00076,0.00043,0.98236,-0.35175,-0.09887,-0.00758,
1609652244260865536,5.75069,6.35384,0.36142,-0.18387,-0.00079,0.00055,0.98295,-0.34809,-0.11757,-0.01160,
1609652244327105280,5.72518,6.34629,0.36197,-0.18217,-0.00075,0.00068,0.98327,-0.37504,-0.12317,-0.00007,
1609652244394126336,5.70025,6.33737,0.36163,-0.18195,-0.00095,0.00060,0.98331,-0.36929,-0.13978,-0.00357,
1609652244460701184,5.67546,6.32782,0.36172,-0.18206,-0.00088,0.00061,0.98329,-0.36148,-0.13633,0.00248,
1609652244527466752,5.65059,6.31826,0.36147,-0.18202,-0.00090,0.00078,0.98329,-0.37659,-0.15350,0.00344,
1609652244594414336,5.62548,6.30881,0.36119,-0.18191,-0.00099,0.00082,0.98332,-0.36577,-0.13717,0.00307,
1609652244660589056,5.60078,6.29942,0.36129,-0.18187,-0.00101,0.00081,0.98332,-0.36623,-0.14733,0.01003,
1609652244727211008,5.57589,6.28973,0.36111,-0.18191,-0.00107,0.00096,0.98331,-0.37578,-0.14483,0.01750,
1609652244794161920,5.55105,6.28092,0.36135,-0.18107,-0.00116,0.00125,0.98347,-0.36893,-0.12497,0.01402,
1609652244860610560,5.52660,6.27269,0.36165,-0.17915,-0.00098,0.00119,0.98382,-0.38530,-0.12495,0.00534,
1609652244927392256,5.50313,6.26550,0.36208,-0.17577,-0.00080,0.00114,0.98443,-0.36350,-0.09327,0.01397,
1609652244994235392,5.47935,6.25872,0.36224,-0.17214,-0.00078,0.00099,0.98507,-0.35841,-0.10475,0.00798,
1609652245060755200,5.45576,6.25165,0.36290,-0.16893,-0.00064,0.00086,0.98563,-0.34026,-0.07878,0.00802,
1609652245127477760,5.43419,6.24688,0.34525,-0.16543,-0.00017,0.00100,0.98622,-0.38866,-0.10013,-0.03640,
1609652245194144512,5.40781,6.23863,0.36395,-0.16173,-0.00066,0.00077,0.98683,-0.36401,-0.09022,0.00379,
1609652245260831232,5.38404,6.23216,0.36432,-0.15836,-0.00044,0.00067,0.98738,-0.36515,-0.10205,-0.00506,
1609652245327730176,5.35928,6.22569,0.36565,-0.15492,-0.00030,0.00059,0.98793,-0.35856,-0.10268,-0.00054,
1609652245394073088,5.33600,6.21940,0.36596,-0.15131,-0.00006,0.00069,0.98849,-0.36777,-0.08903,-0.00824,
1609652245460828416,5.31212,6.21349,0.36644,-0.14776,0.00016,0.00083,0.98902,-0.36383,-0.07957,-0.00060,
1609652245527376640,5.28794,6.20711,0.36770,-0.14436,0.00042,0.00070,0.98953,-0.36083,-0.09501,0.00904,
1609652245594315520,5.26377,6.20184,0.36733,-0.14075,0.00045,0.00073,0.99005,-0.37066,-0.08367,0.00826,
1609652245660953344,5.23961,6.19617,0.36772,-0.13756,0.00073,0.00067,0.99049,-0.37837,-0.08404,0.00345,
1609652245727630336,5.21412,6.19031,0.36736,-0.13456,0.00086,0.00075,0.99091,-0.35033,-0.07413,0.00032,
1609652245794202880,5.18942,6.18544,0.36743,-0.13203,0.00094,0.00086,0.99124,-0.37954,-0.09385,0.00757,
1609652245860970752,5.16456,6.17931,0.36803,-0.13013,0.00101,0.00080,0.99150,-0.38191,-0.09979,-0.00040,
1609652245927667968,5.13963,6.17286,0.36889,-0.12836,0.00136,0.00077,0.99173,-0.37881,-0.08886,-0.00805,
1609652245994332672,5.11437,6.16780,0.36884,-0.12679,0.00144,0.00098,0.99193,-0.41118,-0.10028,0.00196,
1609652246061059840,5.08817,6.16159,0.36866,-0.12660,0.00146,0.00099,0.99195,-0.38313,-0.09698,0.00519,
1609652246127908352,5.06234,6.15438,0.36890,-0.12692,0.00152,0.00093,0.99191,-0.37601,-0.10004,0.00725,
1609652246194349312,5.03672,6.14799,0.36915,-0.12675,0.00160,0.00096,0.99193,-0.38071,-0.09581,0.01133,
1609652246260895232,5.01066,6.14177,0.36891,-0.12666,0.00169,0.00093,0.99194,-0.40450,-0.10187,-0.00050,
1609652246327568640,4.98393,6.13524,0.36905,-0.12663,0.00203,0.00090,0.99195,-0.40003,-0.10475,0.00065,
1609652246394360576,4.95807,6.12866,0.36901,-0.12663,0.00199,0.00072,0.99195,-0.39138,-0.09649,0.01183,
1609652246461054208,4.93233,6.12198,0.36921,-0.12652,0.00205,0.00077,0.99196,-0.38117,-0.10255,0.00225,
1609652246527819008,4.90672,6.11523,0.36984,-0.12656,0.00242,0.00088,0.99196,-0.41086,-0.10613,0.01914,
1609652246594432256,4.88085,6.10867,0.36962,-0.12643,0.00234,0.00077,0.99197,-0.41177,-0.11235,0.01622,
1609652246661017344,4.85495,6.10155,0.36946,-0.12660,0.00246,0.00057,0.99195,-0.41090,-0.11575,0.00476,
1609652246728040960,4.82926,6.09456,0.36953,-0.12663,0.00256,0.00047,0.99195,-0.39925,-0.10324,0.00386,
1609652246794702336,4.80351,6.08815,0.37012,-0.12658,0.00282,0.00013,0.99195,-0.39756,-0.10976,0.00206,
1609652246861194496,4.77770,6.08177,0.37098,-0.12666,0.00295,0.00021,0.99194,-0.40792,-0.10523,0.00324,
1609652246928110336,4.75190,6.07510,0.37101,-0.12670,0.00294,0.00015,0.99194,-0.41990,-0.11162,0.01026,
1609652246994526208,4.72611,6.06821,0.37107,-0.12671,0.00295,0.00005,0.99194,-0.40477,-0.10976,0.00576,
1609652247061277184,4.70019,6.06136,0.37143,-0.12678,0.00299,-0.00004,0.99193,-0.39606,-0.11326,0.00126,
1609652247127883264,4.67440,6.05507,0.37206,-0.12672,0.00301,-0.00006,0.99193,-0.39327,-0.10625,0.00339,
1609652247194515200,4.64853,6.04831,0.37201,-0.12664,0.00295,-0.00000,0.99194,-0.38778,-0.10115,0.00301,
1609652247261343488,4.62060,6.04204,0.37310,-0.12655,0.00281,-0.00021,0.99196,-0.37064,-0.10134,0.00199,
1609652247327931904,4.59483,6.03542,0.37286,-0.12649,0.00278,-0.00015,0.99196,-0.38319,-0.10532,0.00316,
1609652247394529280,4.56875,6.02952,0.37261,-0.12650,0.00269,-0.00009,0.99196,-0.38343,-0.10552,-0.00577,
1609652247461201664,4.54280,6.02307,0.37278,-0.12651,0.00269,0.00001,0.99196,-0.38196,-0.09442,0.00512,
1609652247528079872,4.51700,6.01616,0.37322,-0.12658,0.00265,-0.00001,0.99195,-0.40075,-0.10546,-0.00242,
1609652247594857984,4.49094,6.00977,0.37271,-0.12662,0.00244,-0.00001,0.99195,-0.37750,-0.09463,0.00569,
1609652247661356288,4.46405,6.00397,0.37363,-0.12654,0.00248,-0.00016,0.99196,-0.36661,-0.08739,0.00094,
1609652247728093696,4.43814,5.99754,0.37372,-0.12646,0.00246,0.00004,0.99197,-0.37450,-0.08757,0.00326,
1609652247794637056,4.41230,5.99118,0.37365,-0.12635,0.00239,0.00005,0.99198,-0.38328,-0.09260,0.00604,
1609652247861420544,4.38633,5.98433,0.37366,-0.12651,0.00241,-0.00001,0.99196,-0.36623,-0.10169,0.00054,
1609652247928093696,4.36051,5.97732,0.37405,-0.12664,0.00238,0.00000,0.99195,-0.37482,-0.09533,0.00943,
1609652247994666752,4.33466,5.97113,0.37414,-0.12647,0.00241,0.00008,0.99197,-0.38261,-0.10676,0.00289,
1609652248061413376,4.30802,5.96531,0.37386,-0.12631,0.00241,0.00023,0.99199,-0.39342,-0.09851,0.00570,
1609652248128078336,4.28226,5.95847,0.37367,-0.12631,0.00233,0.00029,0.99199,-0.39360,-0.10503,0.00056,
1609652248194748928,4.25625,5.95176,0.37350,-0.12640,0.00207,0.00029,0.99198,-0.33526,-0.09249,-0.00357,
1609652248261452800,4.23059,5.94510,0.37357,-0.12638,0.00199,0.00032,0.99198,-0.35483,-0.10668,-0.01078,
1609652248328217600,4.20450,5.93828,0.37363,-0.12635,0.00189,0.00032,0.99198,-0.35393,-0.08373,-0.00842,
1609652248394951680,4.17887,5.93164,0.37330,-0.12612,0.00184,0.00040,0.99201,-0.37039,-0.09021,-0.00840,
1609652248461752064,4.15302,5.92500,0.37328,-0.12610,0.00170,0.00031,0.99202,-0.35289,-0.09219,0.00152,
1609652248528192000,4.12627,5.91927,0.37237,-0.12603,0.00159,0.00037,0.99203,-0.36589,-0.09492,0.00077,
1609652248594781952,4.10071,5.91240,0.37282,-0.12610,0.00145,0.00038,0.99202,-0.36607,-0.09651,-0.00920,
1609652248661573888,4.07483,5.90565,0.37291,-0.12607,0.00133,0.00036,0.99202,-0.36968,-0.08560,0.00020,
1609652248728261888,4.04905,5.89828,0.37274,-0.12619,0.00118,0.00030,0.99200,-0.38263,-0.10072,-0.00294,
1609652248794990848,4.02269,5.89124,0.37241,-0.12691,0.00094,0.00039,0.99191,-0.38287,-0.12370,-0.00180,
1609652248861492224,3.99638,5.88373,0.37233,-0.12840,0.00085,0.00053,0.99172,-0.37055,-0.12162,-0.00045,
1609652248928271360,3.97004,5.87553,0.37261,-0.13016,0.00086,0.00057,0.99149,-0.38252,-0.11431,0.00669,
1609652248995131392,3.94292,5.86717,0.37182,-0.13172,0.00070,0.00051,0.99129,-0.40465,-0.12437,0.00260,
1609652249061638144,3.91619,5.85946,0.37170,-0.13330,0.00066,0.00038,0.99108,-0.39521,-0.12760,-0.00327,
1609652249128397824,3.88929,5.85115,0.37159,-0.13547,0.00060,0.00049,0.99078,-0.40402,-0.13591,-0.00877,
1609652249195115776,3.86220,5.84265,0.37149,-0.13816,0.00039,0.00065,0.99041,-0.41006,-0.12398,0.00812,
1609652249261630464,3.83537,5.83363,0.37175,-0.14037,0.00040,0.00048,0.99010,-0.40691,-0.13720,0.00113,
