Time,PosX,PosY,PosZ,QuatW,QuatX,QuatY,QuatZ,VelX,VelY,VelZ,
1609652189147985152,8.33880,-5.31644,0.23924,0.99999,-0.00031,-0.00341,0.00090,0.36192,0.02111,-0.02577,
1609652189214393344,8.36520,-5.31494,0.23986,0.99999,-0.00018,-0.00337,0.00055,0.40551,0.02246,-0.00776,
1609652189281136128,8.39182,-5.31281,0.23978,0.99999,-0.00020,-0.00325,0.00066,0.40656,0.04188,-0.01766,
1609652189347903744,8.41870,-5.31079,0.24006,0.99999,-0.00007,-0.00338,0.00035,0.39875,0.03132,-0.01266,
1609652189414537728,8.44494,-5.30885,0.24023,0.99999,-0.00001,-0.00339,0.00023,0.37702,0.03407,-0.01078,
1609652189481186816,8.46852,-5.30630,0.24087,0.99999,0.00000,-0.00343,0.00036,0.33380,0.04687,-0.00248,
1609652189547907840,8.49372,-5.30422,0.24150,0.99999,0.00015,-0.00349,0.00038,0.32079,0.03640,-0.01260,
1609652189614565632,8.52076,-5.30284,0.24182,0.99999,0.00035,-0.00333,0.00014,0.36040,0.03216,-0.00334,
1609652189681355264,8.54656,-5.30115,0.24183,0.99999,0.00033,-0.00322,0.00014,0.36638,0.03117,-0.01197,
1609652189747947264,8.57467,-5.29944,0.24210,0.99999,0.00047,-0.00333,0.00019,0.40134,0.02490,-0.01131,
1609652189814651136,8.60270,-5.29789,0.24226,0.99999,0.00046,-0.00323,0.00009,0.43167,0.03296,-0.00735,
1609652189881420800,8.63161,-5.29654,0.24277,0.99999,0.00062,-0.00352,-0.00005,0.49509,0.01945,0.01477,
1609652189947910400,8.66154,-5.29494,0.24321,0.99999,0.00063,-0.00369,-0.00001,0.47751,0.02943,-0.00031,
1609652190014712832,8.68855,-5.29301,0.24319,0.99999,0.00073,-0.00374,0.00001,0.44182,0.02910,-0.00201,
1609652190081288704,8.71424,-5.29125,0.24288,0.99999,0.00074,-0.00372,0.00004,0.41714,0.02763,-0.00767,
1609652190147903744,8.73942,-5.28939,0.24238,0.99999,0.00087,-0.00371,-0.00001,0.43141,0.02251,-0.00412,
1609652190214713600,8.76708,-5.28793,0.24217,0.99999,0.00072,-0.00364,0.00009,0.42512,0.02411,-0.01091,
1609652190281287168,8.79384,-5.28632,0.24148,0.99999,0.00085,-0.00359,0.00014,0.40388,0.02263,-0.01110,
1609652190347966208,8.82005,-5.28485,0.24108,0.99999,0.00088,-0.00357,0.00014,0.40577,0.02527,-0.01502,
1609652190414701056,8.84506,-5.28311,0.24145,0.99999,0.00102,-0.00351,0.00007,0.38661,0.01634,-0.01256,
1609652190481501440,8.87095,-5.28197,0.24130,0.99999,0.00100,-0.00347,-0.00022,0.39594,0.01898,-0.00878,
1609652190548330752,8.89752,-5.27999,0.24122,0.99999,0.00080,-0.00346,0.00005,0.38607,0.03495,-0.01027,
1609652190614771200,8.92327,-5.27796,0.24120,0.99999,0.00093,-0.00342,0.00011,0.38233,0.02360,-0.00605,
1609652190681636608,8.95072,-5.27644,0.24339,0.99999,0.00092,-0.00324,0.00010,0.38497,0.02828,-0.00415,
1609652190748201216,8.97636,-5.27446,0.24317,0.99999,0.00099,-0.00319,0.00012,0.37434,0.02480,-0.00686,
1609652190814846976,9.00222,-5.27232,0.24266,0.99999,0.00099,-0.00311,0.00006,0.37539,0.03874,-0.01584,
1609652190881524992,9.02815,-5.26971,0.24230,1.00000,0.00096,-0.00295,0.00013,0.38101,0.05411,-0.00975,
1609652190948240640,9.05557,-5.26759,0.24290,1.00000,0.00089,-0.00286,0.00033,0.38451,0.04775,-0.00008,
1609652191015036416,9.08261,-5.26520,0.24355,0.99999,0.00108,-0.00297,0.00030,0.40131,0.03894,0.00443,
1609652191081784064,9.11032,-5.26397,0.24446,1.00000,0.00110,-0.00280,0.00009,0.42751,0.04175,0.00682,
1609652191148183552,9.13811,-5.26312,0.24563,1.00000,0.00111,-0.00288,0.00034,0.43284,0.03524,0.00354,
1609652191215088640,9.16549,-5.26125,0.24561,1.00000,0.00112,-0.00283,0.00047,0.41788,0.03101,-0.00236,
1609652191281791488,9.19354,-5.25973,0.24585,1.00000,0.00124,-0.00284,0.00039,0.43167,0.02374,0.00457,
1609652191348369408,9.22008,-5.25817,0.24662,0.99999,0.00125,-0.00288,0.00060,0.42900,0.03270,0.00421,
1609652191414869760,9.24755,-5.25639,0.24697,0.99999,0.00134,-0.00282,0.00236,0.44873,0.03719,0.01106,
1609652191481719296,9.27605,-5.25428,0.24753,0.99998,0.00133,-0.00278,0.00600,0.43572,0.02983,0.02758,
1609652191548302336,9.30314,-5.25017,0.24925,0.99994,0.00134,-0.00290,0.01057,0.45586,0.05158,-0.01744,
1609652191615056640,9.33255,-5.24630,0.24805,0.99987,0.00124,-0.00295,0.01567,0.42908,0.05723,-0.02625,
1609652191681699072,9.36120,-5.24088,0.24945,0.99978,0.00109,-0.00283,0.02089,0.43884,0.07057,-0.00633,
1609652191748372480,9.39036,-5.23567,0.24967,0.99965,0.00108,-0.00297,0.02630,0.42096,0.07690,-0.01678,
1609652191815164928,9.42015,-5.22998,0.25346,0.99946,0.00095,-0.00276,0.03274,0.44886,0.08012,0.02306,
1609652191881822464,9.45091,-5.22295,0.25500,0.99914,0.00089,-0.00274,0.04140,0.44526,0.11609,0.01592,
1609652191948466176,9.48167,-5.21368,0.25613,0.99864,0.00076,-0.00283,0.05198,0.45098,0.15855,-0.00580,
1609652192015207680,9.51443,-5.20225,0.25735,0.99797,0.00068,-0.00270,0.06362,0.46698,0.16450,0.01453,
1609652192081902080,9.54715,-5.19015,0.25798,0.99715,0.00054,-0.00278,0.07545,0.48790,0.16692,0.00604,
1609652192148672768,9.57989,-5.17786,0.25893,0.99618,0.00047,-0.00294,0.08724,0.50075,0.17715,0.01777,
1609652192215128832,9.61171,-5.16547,0.25873,0.99510,0.00037,-0.00312,0.09877,0.47381,0.18340,-0.01373,
1609652192281904896,9.64381,-5.15197,0.25890,0.99389,0.00030,-0.00327,0.11034,0.48675,0.19604,0.01211,
1609652192348576000,9.67577,-5.13760,0.25882,0.99252,0.00017,-0.00340,0.12205,0.45276,0.21791,-0.01642,
1609652192415228160,9.70598,-5.12295,0.25861,0.99092,0.00014,-0.00349,0.13442,0.46542,0.23887,0.00331,
1609652192481942784,9.73766,-5.10622,0.25864,0.98905,0.00010,-0.00369,0.14753,0.46340,0.25979,-0.03175,
1609652192548425472,9.76744,-5.08889,0.25800,0.98710,0.00007,-0.00369,0.16009,0.44403,0.25218,0.00825,
1609652192615158528,9.79723,-5.07190,0.25880,0.98501,0.00007,-0.00375,0.17243,0.44864,0.27807,-0.00083,
1609652192681994496,9.82680,-5.05471,0.25809,0.98273,0.00004,-0.00389,0.18503,0.39957,0.24904,-0.02696,
1609652192748573184,9.85492,-5.03703,0.25797,0.98029,0.00014,-0.00393,0.19751,0.39841,0.26493,-0.00763,
1609652192815470592,9.88440,-5.01711,0.25836,0.97767,0.00030,-0.00376,0.21010,0.41688,0.29202,-0.01327,
1609652192881998080,9.91446,-4.99558,0.25846,0.97493,0.00048,-0.00394,0.22250,0.46238,0.35353,-0.00631,
1609652192948783104,9.94472,-4.97302,0.25933,0.97195,0.00052,-0.00395,0.23514,0.46563,0.35945,0.00402,
1609652193015252224,9.97219,-4.95061,0.25894,0.96883,0.00076,-0.00417,0.24767,0.44972,0.35060,0.00645,
1609652193082013440,9.99911,-4.92820,0.25925,0.96571,0.00106,-0.00431,0.25960,0.42790,0.35314,0.01975,
1609652193148678656,10.02557,-4.90571,0.25848,0.96253,0.00121,-0.00422,0.27113,0.39637,0.35260,-0.01036,
1609652193215390720,10.05065,-4.88216,0.25788,0.95916,0.00138,-0.00433,0.28281,0.37872,0.33210,0.01211,
1609652193282030336,10.07420,-4.85811,0.25756,0.95578,0.00135,-0.00439,0.29406,0.35958,0.35154,-0.00637,
1609652193348776192,10.09689,-4.83351,0.25668,0.95250,0.00158,-0.00430,0.30451,0.32891,0.34853,0.01447,
1609652193415458304,10.11924,-4.80879,0.25725,0.94952,0.00168,-0.00441,0.31366,0.32979,0.37910,-0.00284,
1609652193482098688,10.14032,-4.78334,0.25657,0.94656,0.00145,-0.00422,0.32250,0.31719,0.37667,-0.00758,
1609652193549066240,10.16170,-4.75743,0.25603,0.94356,0.00152,-0.00415,0.33117,0.31174,0.37573,-0.00954,
1609652193615601408,10.18277,-4.73258,0.25601,0.94063,0.00175,-0.00403,0.33941,0.31971,0.37896,-0.01035,
1609652193682166272,10.20285,-4.70809,0.25658,0.93784,0.00159,-0.00393,0.34704,0.29656,0.35024,0.01210,
1609652193749163264,10.22232,-4.68358,0.25711,0.93549,0.00138,-0.00401,0.35333,0.27197,0.35396,-0.01197,
1609652193815572736,10.24100,-4.66107,0.25750,0.93398,0.00145,-0.00384,0.35730,0.27856,0.30904,0.01438,
1609652193882394624,10.26028,-4.64109,0.25853,0.93337,0.00132,-0.00374,0.35890,0.27373,0.28870,0.01473,
1609652193948913408,10.28016,-4.62151,0.25843,0.93332,0.00142,-0.00361,0.35902,0.27659,0.28835,0.01491,
1609652194015775232,10.29940,-4.60182,0.25938,0.93331,0.00144,-0.00357,0.35906,0.29715,0.29704,0.03829,
1609652194082235392,10.31845,-4.58284,0.26076,0.93325,0.00120,-0.00370,0.35919,0.29194,0.29080,0.03416,
1609652194148926208,10.33688,-4.56287,0.26116,0.93316,0.00112,-0.00378,0.35945,0.28322,0.27937,0.02660,
1609652194215774464,10.35439,-4.54454,0.26074,0.93334,0.00093,-0.00401,0.35896,0.29074,0.27165,0.02346,
1609652194282305536,10.37286,-4.52600,0.26100,0.93327,0.00069,-0.00410,0.35915,0.27442,0.26268,0.01348,
1609652194349102080,10.39140,-4.50797,0.26141,0.93321,0.00070,-0.00427,0.35931,0.28365,0.24993,0.00851,
1609652194415784448,10.41033,-4.48974,0.26130,0.93322,0.00062,-0.00423,0.35928,0.29910,0.26030,0.00488,
1609652194482536192,10.42873,-4.46969,0.26116,0.93333,0.00046,-0.00443,0.35899,0.29365,0.26546,0.01013,
1609652194549278720,10.44815,-4.45044,0.26175,0.93330,0.00045,-0.00447,0.35907,0.30066,0.28939,0.00597,
1609652194615761408,10.46562,-4.43136,0.26234,0.93330,0.00035,-0.00443,0.35906,0.24958,0.28529,0.02084,
1609652194682420224,10.48317,-4.41230,0.26379,0.93327,0.00047,-0.00449,0.35915,0.25674,0.27112,0.03489,
1609652194749041408,10.50124,-4.39369,0.26554,0.93333,0.00057,-0.00446,0.35898,0.26424,0.25791,0.03363,
1609652194815666944,10.52019,-4.37557,0.26631,0.93337,0.00053,-0.00426,0.35888,0.27783,0.26459,0.03158,
1609652194882409472,10.53993,-4.35664,0.26722,0.93334,0.00055,-0.00427,0.35897,0.26717,0.25954,0.03113,
1609652194949129216,10.55870,-4.33864,0.26761,0.93334,0.00062,-0.00419,0.35897,0.26547,0.25198,0.02049,
1609652195015870464,10.57856,-4.31891,0.26684,0.93344,0.00085,-0.00418,0.35871,0.26210,0.25575,0.01600,
1609652195082576640,10.59756,-4.30097,0.26811,0.93341,0.00097,-0.00415,0.35878,0.27993,0.26919,0.03054,
1609652195149276672,10.61674,-4.28162,0.26906,0.93253,0.00089,-0.00407,0.36107,0.26994,0.28240,0.01867,
1609652195215972864,10.63606,-4.26153,0.26967,0.93096,0.00077,-0.00406,0.36511,0.27417,0.29902,0.00974,
1609652195282852864,10.65572,-4.23867,0.26958,0.92859,0.00066,-0.00378,0.37109,0.26381,0.30464,0.00649,
1609652195349261312,10.67491,-4.21418,0.26923,0.92539,0.00060,-0.00364,0.37899,0.24880,0.34863,-0.01680,
1609652195416058112,10.69422,-4.18495,0.26964,0.92122,0.00046,-0.00349,0.38903,0.27003,0.41484,-0.01107,
1609652195482654464,10.71223,-4.15479,0.27010,0.91642,0.00033,-0.00348,0.40021,0.27173,0.44986,0.01001,
1609652195549282048,10.72941,-4.12305,0.27069,0.91111,0.00044,-0.00360,0.41215,0.23060,0.48079,-0.01205,
1609652195616121600,10.74526,-4.09131,0.27029,0.90522,0.00050,-0.00350,0.42493,0.21730,0.46174,-0.01055,
1609652195682751744,10.76039,-4.05999,0.27134,0.89880,0.00036,-0.00343,0.43835,0.20414,0.46606,0.03053,
1609652195749379328,10.77491,-4.02656,0.27232,0.89163,0.00027,-0.00335,0.45276,0.19868,0.48417,0.00083,
1609652195815936512,10.78896,-3.99198,0.27027,0.88425,0.00027,-0.00324,0.46701,0.19313,0.51778,-0.03791,
1609652195882652160,10.80281,-3.95684,0.26859,0.87669,0.00034,-0.00311,0.48104,0.17996,0.49989,-0.01529,
1609652195949465344,10.81560,-3.92284,0.26868,0.86902,0.00039,-0.00313,0.49477,0.16219,0.46916,0.00090,
1609652196016054528,10.82661,-3.88916,0.26973,0.86156,0.00026,-0.00309,0.50765,0.15414,0.48788,0.02190,
1609652196083132928,10.83675,-3.85452,0.26984,0.85488,0.00025,-0.00311,0.51882,0.12642,0.47846,-0.00154,
1609652196149716224,10.84621,-3.82214,0.27045,0.84935,0.00026,-0.00333,0.52781,0.13853,0.47454,0.02741,
1609652196216092928,10.85528,-3.79009,0.27094,0.84486,0.00004,-0.00332,0.53498,0.14802,0.47785,0.01918,
1609652196282815488,10.86430,-3.76037,0.27193,0.84144,-0.00002,-0.00347,0.54034,0.12066,0.40040,0.02698,
1609652196349506304,10.87197,-3.73339,0.27146,0.83914,-0.00027,-0.00352,0.54390,0.11449,0.40665,0.01012,
1609652196416099328,10.87894,-3.70850,0.27146,0.83785,-0.00037,-0.00344,0.54589,0.09029,0.33364,0.01782,
1609652196482921216,10.88790,-3.68283,0.27199,0.83716,-0.00052,-0.00351,0.54694,0.11106,0.37633,0.00851,
1609652196549584384,10.89663,-3.65639,0.27199,0.83576,-0.00064,-0.00321,0.54909,0.12250,0.37583,0.01153,
1609652196616107264,10.90815,-3.62800,0.27148,0.83330,-0.00051,-0.00310,0.55281,0.13680,0.40590,-0.00599,
1609652196682872576,10.91794,-3.59839,0.27067,0.82992,-0.00048,-0.00305,0.55787,0.14529,0.46027,0.00157,
1609652196749523200,10.92700,-3.56753,0.26973,0.82565,-0.00039,-0.00283,0.56418,0.12117,0.47768,-0.02704,
1609652196816596992,10.93488,-3.53606,0.26874,0.82079,-0.00032,-0.00287,0.57122,0.11283,0.46472,-0.02044,
1609652196882977536,10.94092,-3.50422,0.26822,0.81578,-0.00061,-0.00298,0.57836,0.09929,0.51749,-0.00987,
1609652196949451776,10.94717,-3.47200,0.26856,0.81101,-0.00048,-0.00292,0.58502,0.09768,0.50967,0.00887,
1609652197016264448,10.95326,-3.43943,0.26926,0.80604,-0.00020,-0.00299,0.59185,0.09456,0.48482,0.02015,
1609652197082916352,10.95854,-3.40832,0.26976,0.80130,-0.00042,-0.00301,0.59825,0.07633,0.47654,0.00893,
1609652197149652480,10.96373,-3.37895,0.26904,0.79770,-0.00034,-0.00297,0.60304,0.06800,0.42894,-0.00742,
1609652197216293632,10.96855,-3.35185,0.26862,0.79601,-0.00032,-0.00283,0.60527,0.06268,0.39613,-0.00296,
1609652197282985216,10.97459,-3.32542,0.26790,0.79511,-0.00040,-0.00250,0.60647,0.06453,0.38063,-0.01237,
1609652197349571328,10.97979,-3.30010,0.26704,0.79505,-0.00027,-0.00232,0.60654,0.07138,0.35272,-0.01354,
1609652197416265728,10.98630,-3.27455,0.26651,0.79518,-0.00042,-0.00209,0.60637,0.07265,0.37626,-0.01902,
1609652197483017984,10.99201,-3.24831,0.26559,0.79471,-0.00039,-0.00192,0.60698,0.06650,0.37531,-0.02523,
1609652197550078464,10.99911,-3.22053,0.26609,0.79391,-0.00036,-0.00168,0.60804,0.07898,0.38351,-0.00744,
1609652197616595968,11.00444,-3.19386,0.26615,0.79351,-0.00059,-0.00165,0.60855,0.07208,0.39303,-0.01217,
1609652197683149312,11.00934,-3.16794,0.26569,0.79348,-0.00071,-0.00159,0.60860,0.06399,0.38098,-0.02353,
1609652197749758208,11.01453,-3.14236,0.26498,0.79351,-0.00069,-0.00143,0.60855,0.06663,0.37572,-0.02910,
1609652197816473344,11.01975,-3.11645,0.26457,0.79355,-0.00073,-0.00128,0.60851,0.07011,0.38187,-0.01427,
1609652197883028480,11.02532,-3.08965,0.26609,0.79362,-0.00094,-0.00115,0.60841,0.06701,0.38167,-0.00701,
1609652197949848064,11.03029,-3.06439,0.26618,0.79366,-0.00108,-0.00109,0.60835,0.07211,0.35850,-0.00550,
1609652198016682240,11.03528,-3.03910,0.26602,0.79376,-0.00106,-0.00104,0.60823,0.05778,0.36135,-0.01658,
1609652198083083776,11.04068,-3.01211,0.26635,0.79358,-0.00103,-0.00078,0.60847,0.07432,0.37859,-0.01097,
1609652198149999360,11.04554,-2.98546,0.26757,0.79359,-0.00110,-0.00073,0.60845,0.06097,0.39178,-0.01308,
1609652198216832768,11.05035,-2.95909,0.26740,0.79366,-0.00122,-0.00066,0.60836,0.06832,0.39117,-0.00800,
1609652198283319552,11.05522,-2.93308,0.26697,0.79365,-0.00142,-0.00063,0.60837,0.05675,0.38654,-0.01721,
1609652198349958656,11.06029,-2.90626,0.26681,0.79356,-0.00130,-0.00058,0.60849,0.07469,0.40404,-0.00526,
1609652198416704000,11.06595,-2.87974,0.26686,0.79362,-0.00131,-0.00054,0.60841,0.07224,0.39711,-0.00742,
1609652198483296256,11.07101,-2.85348,0.26728,0.79356,-0.00135,-0.00042,0.60849,0.07127,0.39017,-0.01036,
1609652198550198528,11.07634,-2.82708,0.26747,0.79349,-0.00137,-0.00042,0.60859,0.07045,0.39322,-0.01070,
1609652198616555520,11.08129,-2.80104,0.26737,0.79320,-0.00138,-0.00034,0.60895,0.05481,0.39730,-0.01964,
1609652198683308288,11.08544,-2.77354,0.26704,0.79171,-0.00143,-0.00018,0.61089,0.05634,0.40917,-0.00344,
1609652198750400512,11.08972,-2.74381,0.26777,0.78885,-0.00149,-0.00019,0.61459,0.06729,0.43976,0.00694,
1609652198816704000,11.09351,-2.71359,0.26877,0.78543,-0.00172,-0.00018,0.61895,0.06261,0.43110,-0.00425,
1609652198883391232,11.09739,-2.68392,0.26850,0.78227,-0.00162,-0.00010,0.62294,0.06230,0.44456,-0.00318,
1609652198950284032,11.10081,-2.65374,0.26886,0.77887,-0.00158,0.00000,0.62718,0.05948,0.46808,-0.00138,
1609652199016812288,11.10438,-2.62357,0.26978,0.77576,-0.00165,-0.00006,0.63102,0.05735,0.44479,0.01073,
1609652199083520768,11.10675,-2.59559,0.26998,0.77383,-0.00175,-0.00009,0.63339,0.04271,0.42367,-0.01002,
1609652199150356736,11.11029,-2.56908,0.26968,0.77325,-0.00166,-0.00004,0.63410,0.07014,0.38758,-0.00641,
1609652199216918272,11.11523,-2.54448,0.27044,0.77349,-0.00164,0.00013,0.63380,0.06625,0.38206,-0.00992,
1609652199283342080,11.11990,-2.51886,0.27004,0.77349,-0.00138,0.00019,0.63380,0.08787,0.36713,-0.01347,
1609652199350266880,11.12560,-2.49354,0.26980,0.77351,-0.00135,0.00023,0.63378,0.08613,0.39033,-0.00775,
1609652199416816384,11.13053,-2.46795,0.26995,0.77359,-0.00114,0.00032,0.63368,0.08767,0.36071,0.00777,
1609652199483488512,11.13559,-2.44216,0.27051,0.77365,-0.00090,0.00031,0.63361,0.08465,0.38528,0.01190,
1609652199550682624,11.14069,-2.41586,0.27133,0.77364,-0.00096,0.00023,0.63363,0.08361,0.39426,0.01181,
1609652199616958208,11.14464,-2.38872,0.27157,0.77356,-0.00113,0.00001,0.63372,0.05579,0.40169,0.00289,
1609652199683537920,11.14822,-2.36232,0.27197,0.77342,-0.00104,0.00001,0.63390,0.06566,0.37865,0.01124,
1609652199750312192,11.15212,-2.33600,0.27129,0.77338,-0.00096,0.00018,0.63394,0.05907,0.39368,0.00035,
1609652199816968448,11.15653,-2.30947,0.27125,0.77232,-0.00068,0.00026,0.63524,0.06248,0.40405,0.00125,
1609652199883733504,11.16059,-2.28067,0.27126,0.76971,-0.00076,0.00024,0.63839,0.06059,0.42943,0.01437,
1609652199950624768,11.16357,-2.25171,0.27104,0.76637,-0.00084,0.00021,0.64240,0.03745,0.41662,-0.00127,
1609652200016870144,11.16568,-2.22229,0.27054,0.76260,-0.00071,0.00021,0.64687,0.02389,0.42958,0.00271,
1609652200083552000,11.16642,-2.19036,0.26978,0.75734,-0.00068,0.00041,0.65302,0.01753,0.43719,0.00934,
1609652200150573312,11.16571,-2.15762,0.26905,0.75125,-0.00063,0.00030,0.66001,-0.01784,0.49203,-0.01755,
1609652200217037312,11.16493,-2.12455,0.26820,0.74522,-0.00049,0.00021,0.66681,-0.00258,0.49066,-0.01673,
1609652200284026624,11.16373,-2.09195,0.26781,0.73923,-0.00045,0.00016,0.67345,-0.00997,0.47478,-0.01395,
1609652200350524160,11.16235,-2.05982,0.26874,0.73337,-0.00040,0.00006,0.67983,-0.02454,0.48865,-0.00033,
1609652200417301248,11.16009,-2.02729,0.26993,0.72737,-0.00046,0.00009,0.68625,-0.02414,0.49952,0.01219,
1609652200483855616,11.15655,-1.99510,0.26967,0.72139,-0.00044,0.00024,0.69253,-0.04313,0.49986,0.00406,
1609652200550542848,11.15339,-1.96336,0.26883,0.71600,-0.00018,0.00024,0.69810,-0.04062,0.50174,-0.00648,
1609652200617204224,11.14998,-1.93389,0.26803,0.71213,-0.00001,0.00018,0.70205,-0.03803,0.46082,0.00019,
1609652200683878912,11.14769,-1.90549,0.26757,0.70954,0.00006,0.00022,0.70466,-0.03799,0.41455,0.00087,
1609652200750843904,11.14562,-1.87669,0.26743,0.70829,0.00036,0.00023,0.70592,-0.02858,0.43873,-0.00500,
1609652200817255424,11.14561,-1.85083,0.26734,0.70785,0.00064,0.00028,0.70636,-0.01550,0.43975,-0.00800,
1609652200883837952,11.14452,-1.82277,0.26697,0.70725,0.00097,0.00036,0.70696,-0.02155,0.43366,-0.01064,
1609652200950626048,11.14402,-1.79557,0.26689,0.70650,0.00125,0.00029,0.70771,-0.01449,0.42737,-0.00480,
1609652201017144064,11.14312,-1.76972,0.26671,0.70557,0.00124,0.00041,0.70864,-0.01153,0.40186,0.00077,
1609652201083820032,11.14246,-1.74330,0.26692,0.70473,0.00133,0.00034,0.70947,-0.00821,0.39477,0.00081,
1609652201150686720,11.14175,-1.71665,0.26743,0.70384,0.00130,0.00021,0.71036,-0.00548,0.40685,0.01137,
1609652201217137664,11.14056,-1.69043,0.26738,0.70295,0.00118,0.00020,0.71124,-0.01362,0.38269,-0.00932,
1609652201283902208,11.13899,-1.66387,0.26668,0.70249,0.00130,0.00011,0.71169,-0.01877,0.39720,-0.01412,
1609652201350753280,11.13749,-1.63762,0.26634,0.70234,0.00138,0.00002,0.71184,-0.01549,0.38409,-0.00496,
1609652201417388288,11.13604,-1.61241,0.26653,0.70247,0.00145,-0.00020,0.71171,-0.02047,0.36631,-0.01208,
1609652201484123648,11.13449,-1.58636,0.26647,0.70229,0.00143,-0.00026,0.71189,-0.01936,0.38430,-0.01830,
1609652201551039232,11.13320,-1.56029,0.26508,0.70226,0.00143,-0.00026,0.71192,-0.01063,0.39978,-0.03326,
1609652201617306368,11.13243,-1.53319,0.26553,0.70242,0.00143,-0.00039,0.71176,-0.00389,0.40423,-0.01524,
1609652201684275712,11.13136,-1.50702,0.26648,0.70247,0.00135,-0.00053,0.71171,-0.00671,0.35630,-0.01170,
1609652201750905856,11.13067,-1.48234,0.26643,0.70253,0.00127,-0.00060,0.71166,-0.00219,0.35846,-0.01625,
1609652201817442304,11.12930,-1.45696,0.26656,0.70255,0.00117,-0.00061,0.71163,-0.03562,0.36966,-0.01100,
1609652201884105984,11.12701,-1.43115,0.26746,0.70256,0.00117,-0.00061,0.71163,-0.02468,0.36501,0.00780,
1609652201950826240,11.12459,-1.40431,0.26844,0.70261,0.00094,-0.00068,0.71158,-0.04539,0.39924,-0.00078,
1609652202017451008,11.12118,-1.37704,0.26852,0.70234,0.00109,-0.00096,0.71184,-0.02974,0.37552,0.00131,
1609652202084149760,11.11902,-1.35197,0.26844,0.70239,0.00096,-0.00097,0.71179,-0.01840,0.32944,0.00304,
1609652202150885120,11.11654,-1.32693,0.26877,0.70243,0.00108,-0.00094,0.71175,-0.02932,0.33883,-0.00763,
1609652202217580800,11.11408,-1.30108,0.26846,0.70234,0.00119,-0.00097,0.71184,-0.02987,0.36363,-0.01539,
1609652202284324608,11.11162,-1.27437,0.26803,0.70230,0.00111,-0.00094,0.71188,-0.02827,0.37571,-0.00511,
1609652202350920448,11.10755,-1.24623,0.26744,0.70229,0.00106,-0.00114,0.71188,-0.05615,0.40758,-0.01757,
1609652202417637888,11.10332,-1.21754,0.26642,0.70223,0.00099,-0.00122,0.71195,-0.05124,0.44443,-0.01117,
1609652202484254208,11.09875,-1.18966,0.26545,0.70230,0.00102,-0.00135,0.71187,-0.05934,0.43785,-0.02748,
1609652202551134208,11.09444,-1.16192,0.26449,0.70209,0.00107,-0.00146,0.71209,-0.05006,0.41150,-0.02120,
1609652202617562624,11.08981,-1.13572,0.26387,0.70202,0.00099,-0.00146,0.71215,-0.06581,0.41550,-0.02304,
1609652202684300288,11.08634,-1.11184,0.26403,0.70212,0.00096,-0.00145,0.71206,-0.04165,0.32416,-0.00476,
1609652202750847744,11.08323,-1.08843,0.26425,0.70202,0.00079,-0.00150,0.71215,-0.04823,0.33894,-0.01415,
1609652202817532672,11.08072,-1.06585,0.26421,0.70198,0.00080,-0.00118,0.71220,-0.02017,0.29984,-0.00476,
1609652202884353280,11.07862,-1.04315,0.26491,0.70221,0.00058,-0.00122,0.71196,-0.02589,0.31076,0.00046,
1609652202950895872,11.07562,-1.02005,0.26527,0.70207,0.00063,-0.00121,0.71210,-0.04143,0.33526,0.00227,
1609652203017710080,11.07319,-0.99731,0.26625,0.70200,0.00062,-0.00118,0.71217,-0.02359,0.32096,0.00964,
1609652203084594688,11.07073,-0.97360,0.26715,0.70218,0.00045,-0.00113,0.71200,-0.02506,0.36945,0.00785,
1609652203151035904,11.06870,-0.94934,0.26789,0.70219,0.00032,-0.00128,0.71199,-0.02017,0.36580,0.01252,
1609652203217740800,11.06667,-0.92602,0.26798,0.70223,0.00024,-0.00130,0.71195,-0.02857,0.35937,-0.00597,
1609652203284401664,11.06458,-0.90261,0.26756,0.70210,0.00035,-0.00113,0.71208,-0.01289,0.36897,-0.00691,
1609652203351101696,11.06355,-0.88001,0.26744,0.70240,0.00034,-0.00124,0.71178,-0.01511,0.35774,0.00404,
1609652203417821440,11.06143,-0.85699,0.26758,0.70222,0.00039,-0.00118,0.71196,-0.01905,0.35258,0.01319,
1609652203484482304,11.05917,-0.83483,0.26831,0.70208,0.00061,-0.00127,0.71209,-0.01915,0.33584,0.01506,
1609652203551088128,11.05745,-0.81349,0.26864,0.70220,0.00063,-0.00123,0.71198,-0.01934,0.32922,0.02119,
1609652203617833216,11.05532,-0.79193,0.26888,0.70210,0.00078,-0.00134,0.71208,-0.02986,0.31913,0.01151,
1609652203684445952,11.05367,-0.77140,0.26884,0.70210,0.00087,-0.00131,0.71208,-0.01878,0.30999,0.00995,
1609652203751376640,11.05298,-0.75083,0.26861,0.70212,0.00084,-0.00124,0.71205,-0.00588,0.28450,-0.00042,
1609652203817939200,11.05276,-0.72965,0.26779,0.70231,0.00098,-0.00115,0.71186,0.00040,0.32707,-0.01150,
1609652203884999936,11.05237,-0.70754,0.26710,0.70236,0.00099,-0.00108,0.71182,-0.00248,0.33963,-0.01428,
1609652203951411968,11.05162,-0.68537,0.26669,0.70214,0.00100,-0.00109,0.71204,-0.00127,0.32470,-0.02225,
1609652204017848064,11.05084,-0.66531,0.26673,0.70232,0.00111,-0.00098,0.71186,-0.00470,0.28223,-0.01399,
